,Ex,filename,filepath,gtpath,LCDP
a3774-_DSC0017,-1,a3774-_DSC0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3774-_DSC0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3774-_DSC0017.png,LCDP
a4455-Duggan_080106_4325,1,a4455-Duggan_080106_4325.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4455-Duggan_080106_4325.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4455-Duggan_080106_4325.png,LCDP
rdc3ffb59t,1,rdc3ffb59t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rdc3ffb59t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rdc3ffb59t.png,LCDP
a4280-DSC_0050,1,a4280-DSC_0050.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4280-DSC_0050.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4280-DSC_0050.png,LCDP
a2520-dgw_143,1,a2520-dgw_143.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2520-dgw_143.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2520-dgw_143.png,LCDP
a1046-NKIM_MG_8348,-1,a1046-NKIM_MG_8348.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1046-NKIM_MG_8348.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1046-NKIM_MG_8348.png,LCDP
rfbd4877ct,1,rfbd4877ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rfbd4877ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rfbd4877ct.png,LCDP
rd2cae919t,-1,rd2cae919t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd2cae919t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd2cae919t.png,LCDP
a4375-DSC_0029,-1,a4375-DSC_0029.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4375-DSC_0029.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4375-DSC_0029.png,LCDP
a3369-IMG_0004,-1,a3369-IMG_0004.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3369-IMG_0004.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3369-IMG_0004.png,LCDP
rd7513783t,1,rd7513783t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd7513783t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd7513783t.png,LCDP
r07cf907dt,1,r07cf907dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r07cf907dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r07cf907dt.png,LCDP
r93efe11bt,-1,r93efe11bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r93efe11bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r93efe11bt.png,LCDP
a1906-jmac_MG_4886,-1,a1906-jmac_MG_4886.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1906-jmac_MG_4886.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1906-jmac_MG_4886.png,LCDP
rb7f13f15t,-1,rb7f13f15t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb7f13f15t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb7f13f15t.png,LCDP
a0320-Ja_Pe-13,-1,a0320-Ja_Pe-13.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0320-Ja_Pe-13.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0320-Ja_Pe-13.png,LCDP
r5ac87e67t,-1,r5ac87e67t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5ac87e67t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5ac87e67t.png,LCDP
rbfac45d6t,-1,rbfac45d6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rbfac45d6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rbfac45d6t.png,LCDP
a0778-GrassleyCase-5428,1,a0778-GrassleyCase-5428.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0778-GrassleyCase-5428.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0778-GrassleyCase-5428.png,LCDP
a3308-Ja_Pe-23,-1,a3308-Ja_Pe-23.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3308-Ja_Pe-23.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3308-Ja_Pe-23.png,LCDP
r811fdb12t,-1,r811fdb12t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r811fdb12t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r811fdb12t.png,LCDP
a4731-DSC_0050,-1,a4731-DSC_0050.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4731-DSC_0050.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4731-DSC_0050.png,LCDP
a4804-Duggan_050713_1825,-1,a4804-Duggan_050713_1825.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4804-Duggan_050713_1825.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4804-Duggan_050713_1825.png,LCDP
rd15606ect,-1,rd15606ect.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd15606ect.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd15606ect.png,LCDP
a3955-WP_CRW_7971,-1,a3955-WP_CRW_7971.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3955-WP_CRW_7971.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3955-WP_CRW_7971.png,LCDP
a3561-IMG_4952,-1,a3561-IMG_4952.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3561-IMG_4952.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3561-IMG_4952.png,LCDP
rceaccfa4t,-1,rceaccfa4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rceaccfa4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rceaccfa4t.png,LCDP
r41436965t,-1,r41436965t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r41436965t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r41436965t.png,LCDP
rbb01d9f6t,-1,rbb01d9f6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rbb01d9f6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rbb01d9f6t.png,LCDP
r26e5f504t,-1,r26e5f504t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r26e5f504t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r26e5f504t.png,LCDP
a0277-WP_CRW_9568,-1,a0277-WP_CRW_9568.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0277-WP_CRW_9568.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0277-WP_CRW_9568.png,LCDP
a4151-dvf_026,-1,a4151-dvf_026.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4151-dvf_026.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4151-dvf_026.png,LCDP
r4f076956t,-1,r4f076956t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4f076956t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4f076956t.png,LCDP
a4621-IMG_4704,-1,a4621-IMG_4704.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4621-IMG_4704.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4621-IMG_4704.png,LCDP
a1662-jn_2007_05_06__346,-1,a1662-jn_2007_05_06__346.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1662-jn_2007_05_06__346.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1662-jn_2007_05_06__346.png,LCDP
a4075-JI2E0444,-1,a4075-JI2E0444.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4075-JI2E0444.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4075-JI2E0444.png,LCDP
a2029-KE_-0060,-1,a2029-KE_-0060.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2029-KE_-0060.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2029-KE_-0060.png,LCDP
r8e46b7f8t,1,r8e46b7f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8e46b7f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8e46b7f8t.png,LCDP
r365f29a9t,1,r365f29a9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r365f29a9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r365f29a9t.png,LCDP
rd77d422dt,-1,rd77d422dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd77d422dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd77d422dt.png,LCDP
a4278-DSC_0039,-1,a4278-DSC_0039.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4278-DSC_0039.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4278-DSC_0039.png,LCDP
rd86207a2t,-1,rd86207a2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd86207a2t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd86207a2t.png,LCDP
rfdcd66c0t,1,rfdcd66c0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rfdcd66c0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rfdcd66c0t.png,LCDP
a3467-dgw_035,1,a3467-dgw_035.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3467-dgw_035.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3467-dgw_035.png,LCDP
r4d9b78e5t,-1,r4d9b78e5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4d9b78e5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4d9b78e5t.png,LCDP
r7d661990t,-1,r7d661990t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r7d661990t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r7d661990t.png,LCDP
r4bcffcf7t,1,r4bcffcf7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4bcffcf7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4bcffcf7t.png,LCDP
r02189767t,1,r02189767t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r02189767t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r02189767t.png,LCDP
a4042-IMG_4600,-1,a4042-IMG_4600.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4042-IMG_4600.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4042-IMG_4600.png,LCDP
rf0bf76fct,-1,rf0bf76fct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf0bf76fct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf0bf76fct.png,LCDP
r2c4bd514t,1,r2c4bd514t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2c4bd514t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2c4bd514t.png,LCDP
r09d50960t,-1,r09d50960t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r09d50960t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r09d50960t.png,LCDP
a4610-_DGW0346,-1,a4610-_DGW0346.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4610-_DGW0346.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4610-_DGW0346.png,LCDP
r8ff9ad9et,-1,r8ff9ad9et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8ff9ad9et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8ff9ad9et.png,LCDP
a3659-jmacIMG_0118,-1,a3659-jmacIMG_0118.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3659-jmacIMG_0118.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3659-jmacIMG_0118.png,LCDP
a4155-WP_CRW_0237,-1,a4155-WP_CRW_0237.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4155-WP_CRW_0237.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4155-WP_CRW_0237.png,LCDP
rc1788e8at,-1,rc1788e8at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc1788e8at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc1788e8at.png,LCDP
rac5f452et,-1,rac5f452et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rac5f452et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rac5f452et.png,LCDP
a1914-dgw_080,1,a1914-dgw_080.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1914-dgw_080.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1914-dgw_080.png,LCDP
a4717-DSC_0089,-1,a4717-DSC_0089.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4717-DSC_0089.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4717-DSC_0089.png,LCDP
a1115-kme_231,-1,a1115-kme_231.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1115-kme_231.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1115-kme_231.png,LCDP
a3332-DSC_0190,-1,a3332-DSC_0190.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3332-DSC_0190.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3332-DSC_0190.png,LCDP
a4744-_DSC0038,-1,a4744-_DSC0038.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4744-_DSC0038.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4744-_DSC0038.png,LCDP
a1257-_I2E6481,-1,a1257-_I2E6481.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1257-_I2E6481.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1257-_I2E6481.png,LCDP
a0993-jmac_MG_0770,1,a0993-jmac_MG_0770.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0993-jmac_MG_0770.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0993-jmac_MG_0770.png,LCDP
a1406-jmac_MG_5303,1,a1406-jmac_MG_5303.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1406-jmac_MG_5303.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1406-jmac_MG_5303.png,LCDP
a4630-_DSC0025,-1,a4630-_DSC0025.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4630-_DSC0025.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4630-_DSC0025.png,LCDP
r8c6ed8e7t,-1,r8c6ed8e7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r8c6ed8e7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r8c6ed8e7t.png,LCDP
r2a0083ect,-1,r2a0083ect.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2a0083ect.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2a0083ect.png,LCDP
r09b86185t,1,r09b86185t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r09b86185t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r09b86185t.png,LCDP
a3947-jmac_MG_1444,-1,a3947-jmac_MG_1444.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3947-jmac_MG_1444.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3947-jmac_MG_1444.png,LCDP
rc49a50f4t,-1,rc49a50f4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc49a50f4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc49a50f4t.png,LCDP
r47c589f3t,-1,r47c589f3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r47c589f3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r47c589f3t.png,LCDP
r698d9100t,-1,r698d9100t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r698d9100t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r698d9100t.png,LCDP
a3097-_I2E6927,-1,a3097-_I2E6927.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3097-_I2E6927.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3097-_I2E6927.png,LCDP
a4779-Duggan_090323_6115,1,a4779-Duggan_090323_6115.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4779-Duggan_090323_6115.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4779-Duggan_090323_6115.png,LCDP
a1793-kme_013,-1,a1793-kme_013.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1793-kme_013.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1793-kme_013.png,LCDP
a2812-07-11-30-at-11h07m15s-_MG_8208,-1,a2812-07-11-30-at-11h07m15s-_MG_8208.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2812-07-11-30-at-11h07m15s-_MG_8208.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2812-07-11-30-at-11h07m15s-_MG_8208.png,LCDP
r4d401359t,-1,r4d401359t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4d401359t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4d401359t.png,LCDP
a1308-LSYD4O0585,-1,a1308-LSYD4O0585.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1308-LSYD4O0585.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1308-LSYD4O0585.png,LCDP
r68f73985t,-1,r68f73985t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r68f73985t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r68f73985t.png,LCDP
a0281-NKIM_MG_6162,-1,a0281-NKIM_MG_6162.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0281-NKIM_MG_6162.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0281-NKIM_MG_6162.png,LCDP
rb0827726t,1,rb0827726t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb0827726t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb0827726t.png,LCDP
a2378-NKIM_001,-1,a2378-NKIM_001.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2378-NKIM_001.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2378-NKIM_001.png,LCDP
a2716-DSC_0047,-1,a2716-DSC_0047.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2716-DSC_0047.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2716-DSC_0047.png,LCDP
r583e0fa1t,-1,r583e0fa1t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r583e0fa1t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r583e0fa1t.png,LCDP
a0709-07-12-01-at-17h01m35s-_MG_8762,1,a0709-07-12-01-at-17h01m35s-_MG_8762.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0709-07-12-01-at-17h01m35s-_MG_8762.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0709-07-12-01-at-17h01m35s-_MG_8762.png,LCDP
a0164-kme_446,-1,a0164-kme_446.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0164-kme_446.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0164-kme_446.png,LCDP
a0915-MB_060708_204,1,a0915-MB_060708_204.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0915-MB_060708_204.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0915-MB_060708_204.png,LCDP
r16113cc8t,1,r16113cc8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r16113cc8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r16113cc8t.png,LCDP
rcac9a947t,-1,rcac9a947t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rcac9a947t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rcac9a947t.png,LCDP
a4101-IMG_5823,-1,a4101-IMG_5823.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4101-IMG_5823.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4101-IMG_5823.png,LCDP
ra029aa99t,-1,ra029aa99t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra029aa99t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra029aa99t.png,LCDP
re5d0292at,1,re5d0292at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re5d0292at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re5d0292at.png,LCDP
r6691efcat,-1,r6691efcat.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6691efcat.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6691efcat.png,LCDP
a0589-LSstone_060806_8886,1,a0589-LSstone_060806_8886.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0589-LSstone_060806_8886.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0589-LSstone_060806_8886.png,LCDP
a3591-07-11-30-at-16h19m33s-_MG_8384,-1,a3591-07-11-30-at-16h19m33s-_MG_8384.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3591-07-11-30-at-16h19m33s-_MG_8384.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3591-07-11-30-at-16h19m33s-_MG_8384.png,LCDP
a4676-Duggan_090322_5973,-1,a4676-Duggan_090322_5973.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4676-Duggan_090322_5973.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4676-Duggan_090322_5973.png,LCDP
a4243-_DGW9580,-1,a4243-_DGW9580.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4243-_DGW9580.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4243-_DGW9580.png,LCDP
a4214-DSC_0267,-1,a4214-DSC_0267.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4214-DSC_0267.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4214-DSC_0267.png,LCDP
a0406-_MG_7943,-1,a0406-_MG_7943.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0406-_MG_7943.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0406-_MG_7943.png,LCDP
rce276992t,-1,rce276992t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rce276992t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rce276992t.png,LCDP
a2706-jmac_DSC3867,-1,a2706-jmac_DSC3867.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2706-jmac_DSC3867.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2706-jmac_DSC3867.png,LCDP
a4840-DSC_0276,-1,a4840-DSC_0276.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4840-DSC_0276.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4840-DSC_0276.png,LCDP
r39feb62bt,1,r39feb62bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r39feb62bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r39feb62bt.png,LCDP
rb04e8b7dt,-1,rb04e8b7dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb04e8b7dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb04e8b7dt.png,LCDP
r84eeb523t,1,r84eeb523t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r84eeb523t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r84eeb523t.png,LCDP
a4251-DSC_0248,-1,a4251-DSC_0248.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4251-DSC_0248.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4251-DSC_0248.png,LCDP
r1aa63558t,-1,r1aa63558t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1aa63558t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1aa63558t.png,LCDP
a2338-MB_080628_696,1,a2338-MB_080628_696.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2338-MB_080628_696.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2338-MB_080628_696.png,LCDP
a2896-_DSC1122,-1,a2896-_DSC1122.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2896-_DSC1122.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2896-_DSC1122.png,LCDP
a3891-LS_060719_7304,-1,a3891-LS_060719_7304.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3891-LS_060719_7304.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3891-LS_060719_7304.png,LCDP
rf79f0b4ct,1,rf79f0b4ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf79f0b4ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf79f0b4ct.png,LCDP
a0414-IMG_7164,1,a0414-IMG_7164.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0414-IMG_7164.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0414-IMG_7164.png,LCDP
r51b7fc37t,1,r51b7fc37t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r51b7fc37t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r51b7fc37t.png,LCDP
a4567-WP_CRW_4310,-1,a4567-WP_CRW_4310.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4567-WP_CRW_4310.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4567-WP_CRW_4310.png,LCDP
a2449-_DSC1750,1,a2449-_DSC1750.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2449-_DSC1750.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2449-_DSC1750.png,LCDP
r46819a42t,1,r46819a42t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r46819a42t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r46819a42t.png,LCDP
a4184-jmac_MG_5507,-1,a4184-jmac_MG_5507.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4184-jmac_MG_5507.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4184-jmac_MG_5507.png,LCDP
r6b949381t,-1,r6b949381t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6b949381t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6b949381t.png,LCDP
a0054-kme_097,-1,a0054-kme_097.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0054-kme_097.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0054-kme_097.png,LCDP
a1224-_DGW6318,-1,a1224-_DGW6318.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1224-_DGW6318.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1224-_DGW6318.png,LCDP
a2007-kme_055,-1,a2007-kme_055.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2007-kme_055.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2007-kme_055.png,LCDP
rcfac1b3et,-1,rcfac1b3et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rcfac1b3et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rcfac1b3et.png,LCDP
a1955-07-11-22-at-10h50m10s-_MG_6213,-1,a1955-07-11-22-at-10h50m10s-_MG_6213.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1955-07-11-22-at-10h50m10s-_MG_6213.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1955-07-11-22-at-10h50m10s-_MG_6213.png,LCDP
