,Ex,filename,filepath,gtpath,MSEC
15628,1,a0166-kme_509_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0166-kme_509_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0166-kme_509.jpg,MSEC
15629,1,a0166-kme_509_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0166-kme_509_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0166-kme_509.jpg,MSEC
15630,0,a2932-LSstone_060806_8879_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2932-LSstone_060806_8879_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2932-LSstone_060806_8879.jpg,MSEC
15631,-1,a2932-LSstone_060806_8879_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2932-LSstone_060806_8879_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2932-LSstone_060806_8879.jpg,MSEC
15632,-1,a2932-LSstone_060806_8879_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2932-LSstone_060806_8879_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2932-LSstone_060806_8879.jpg,MSEC
15633,1,a2932-LSstone_060806_8879_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2932-LSstone_060806_8879_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2932-LSstone_060806_8879.jpg,MSEC
15634,1,a2932-LSstone_060806_8879_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2932-LSstone_060806_8879_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2932-LSstone_060806_8879.jpg,MSEC
15635,0,a2640-kme_236_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2640-kme_236_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2640-kme_236.jpg,MSEC
15636,-1,a2640-kme_236_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2640-kme_236_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2640-kme_236.jpg,MSEC
15637,-1,a2640-kme_236_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2640-kme_236_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2640-kme_236.jpg,MSEC
15638,1,a2640-kme_236_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2640-kme_236_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2640-kme_236.jpg,MSEC
15639,1,a2640-kme_236_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2640-kme_236_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2640-kme_236.jpg,MSEC
15640,0,a0531-dgw_067_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0531-dgw_067_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0531-dgw_067.jpg,MSEC
15641,-1,a0531-dgw_067_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0531-dgw_067_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0531-dgw_067.jpg,MSEC
15642,-1,a0531-dgw_067_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0531-dgw_067_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0531-dgw_067.jpg,MSEC
15643,1,a0531-dgw_067_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0531-dgw_067_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0531-dgw_067.jpg,MSEC
15644,1,a0531-dgw_067_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0531-dgw_067_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0531-dgw_067.jpg,MSEC
15645,0,a3003-jmac_DSC4143_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3003-jmac_DSC4143_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3003-jmac_DSC4143.jpg,MSEC
15646,-1,a3003-jmac_DSC4143_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3003-jmac_DSC4143_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3003-jmac_DSC4143.jpg,MSEC
15647,-1,a3003-jmac_DSC4143_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3003-jmac_DSC4143_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3003-jmac_DSC4143.jpg,MSEC
15648,1,a3003-jmac_DSC4143_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3003-jmac_DSC4143_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3003-jmac_DSC4143.jpg,MSEC
15649,1,a3003-jmac_DSC4143_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3003-jmac_DSC4143_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3003-jmac_DSC4143.jpg,MSEC
15650,0,a1333-IMG_4027_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1333-IMG_4027_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1333-IMG_4027.jpg,MSEC
15651,-1,a1333-IMG_4027_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1333-IMG_4027_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1333-IMG_4027.jpg,MSEC
15652,-1,a1333-IMG_4027_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1333-IMG_4027_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1333-IMG_4027.jpg,MSEC
15653,1,a1333-IMG_4027_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1333-IMG_4027_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1333-IMG_4027.jpg,MSEC
15654,1,a1333-IMG_4027_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1333-IMG_4027_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1333-IMG_4027.jpg,MSEC
15655,0,a3503-050731_155906__I2E5378_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3503-050731_155906__I2E5378_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3503-050731_155906__I2E5378.jpg,MSEC
15656,-1,a3503-050731_155906__I2E5378_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3503-050731_155906__I2E5378_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3503-050731_155906__I2E5378.jpg,MSEC
15657,-1,a3503-050731_155906__I2E5378_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3503-050731_155906__I2E5378_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3503-050731_155906__I2E5378.jpg,MSEC
15658,1,a3503-050731_155906__I2E5378_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3503-050731_155906__I2E5378_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3503-050731_155906__I2E5378.jpg,MSEC
15659,1,a3503-050731_155906__I2E5378_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3503-050731_155906__I2E5378_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3503-050731_155906__I2E5378.jpg,MSEC
15660,0,a0808-kme_147_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0808-kme_147_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0808-kme_147.jpg,MSEC
15661,-1,a0808-kme_147_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0808-kme_147_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0808-kme_147.jpg,MSEC
15662,-1,a0808-kme_147_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0808-kme_147_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0808-kme_147.jpg,MSEC
15663,1,a0808-kme_147_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0808-kme_147_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0808-kme_147.jpg,MSEC
15664,1,a0808-kme_147_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0808-kme_147_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0808-kme_147.jpg,MSEC
15665,0,a2608-016hunwed_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2608-016hunwed_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2608-016hunwed.jpg,MSEC
15666,-1,a2608-016hunwed_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2608-016hunwed_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2608-016hunwed.jpg,MSEC
15667,-1,a2608-016hunwed_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2608-016hunwed_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2608-016hunwed.jpg,MSEC
15668,1,a2608-016hunwed_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2608-016hunwed_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2608-016hunwed.jpg,MSEC
15669,1,a2608-016hunwed_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2608-016hunwed_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2608-016hunwed.jpg,MSEC
15670,0,a4310-DSC_0007_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4310-DSC_0007_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4310-DSC_0007.jpg,MSEC
15671,-1,a4310-DSC_0007_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4310-DSC_0007_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4310-DSC_0007.jpg,MSEC
15672,-1,a4310-DSC_0007_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4310-DSC_0007_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4310-DSC_0007.jpg,MSEC
15673,1,a4310-DSC_0007_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4310-DSC_0007_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4310-DSC_0007.jpg,MSEC
15674,1,a4310-DSC_0007_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4310-DSC_0007_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4310-DSC_0007.jpg,MSEC
15675,0,a3395-jmac_DSC1018_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3395-jmac_DSC1018_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3395-jmac_DSC1018.jpg,MSEC
15676,-1,a3395-jmac_DSC1018_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3395-jmac_DSC1018_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3395-jmac_DSC1018.jpg,MSEC
15677,-1,a3395-jmac_DSC1018_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3395-jmac_DSC1018_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3395-jmac_DSC1018.jpg,MSEC
15678,1,a3395-jmac_DSC1018_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3395-jmac_DSC1018_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3395-jmac_DSC1018.jpg,MSEC
15679,1,a3395-jmac_DSC1018_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3395-jmac_DSC1018_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3395-jmac_DSC1018.jpg,MSEC
15680,0,a1620-20080204_113002__MG_0583_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1620-20080204_113002__MG_0583_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1620-20080204_113002__MG_0583.jpg,MSEC
15681,-1,a1620-20080204_113002__MG_0583_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1620-20080204_113002__MG_0583_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1620-20080204_113002__MG_0583.jpg,MSEC
15682,-1,a1620-20080204_113002__MG_0583_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1620-20080204_113002__MG_0583_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1620-20080204_113002__MG_0583.jpg,MSEC
15683,1,a1620-20080204_113002__MG_0583_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1620-20080204_113002__MG_0583_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1620-20080204_113002__MG_0583.jpg,MSEC
15684,1,a1620-20080204_113002__MG_0583_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1620-20080204_113002__MG_0583_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1620-20080204_113002__MG_0583.jpg,MSEC
15685,0,a0281-NKIM_MG_6162_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0281-NKIM_MG_6162_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0281-NKIM_MG_6162.jpg,MSEC
15686,-1,a0281-NKIM_MG_6162_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0281-NKIM_MG_6162_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0281-NKIM_MG_6162.jpg,MSEC
15687,-1,a0281-NKIM_MG_6162_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0281-NKIM_MG_6162_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0281-NKIM_MG_6162.jpg,MSEC
15688,1,a0281-NKIM_MG_6162_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0281-NKIM_MG_6162_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0281-NKIM_MG_6162.jpg,MSEC
15689,1,a0281-NKIM_MG_6162_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0281-NKIM_MG_6162_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0281-NKIM_MG_6162.jpg,MSEC
15690,0,a4474-09-05-19-at-18h56m31s-_MG_9553_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553.jpg,MSEC
15691,-1,a4474-09-05-19-at-18h56m31s-_MG_9553_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553.jpg,MSEC
15692,-1,a4474-09-05-19-at-18h56m31s-_MG_9553_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553.jpg,MSEC
15693,1,a4474-09-05-19-at-18h56m31s-_MG_9553_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553.jpg,MSEC
15694,1,a4474-09-05-19-at-18h56m31s-_MG_9553_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4474-09-05-19-at-18h56m31s-_MG_9553.jpg,MSEC
15695,0,a0993-jmac_MG_0770_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0993-jmac_MG_0770_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0993-jmac_MG_0770.jpg,MSEC
15696,-1,a0993-jmac_MG_0770_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0993-jmac_MG_0770_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0993-jmac_MG_0770.jpg,MSEC
15697,-1,a0993-jmac_MG_0770_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0993-jmac_MG_0770_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0993-jmac_MG_0770.jpg,MSEC
15698,1,a0993-jmac_MG_0770_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0993-jmac_MG_0770_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0993-jmac_MG_0770.jpg,MSEC
15699,1,a0993-jmac_MG_0770_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0993-jmac_MG_0770_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0993-jmac_MG_0770.jpg,MSEC
15700,0,a0774-kme_341_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0774-kme_341_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0774-kme_341.jpg,MSEC
15701,-1,a0774-kme_341_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0774-kme_341_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0774-kme_341.jpg,MSEC
15702,-1,a0774-kme_341_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0774-kme_341_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0774-kme_341.jpg,MSEC
15703,1,a0774-kme_341_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0774-kme_341_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0774-kme_341.jpg,MSEC
15704,1,a0774-kme_341_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0774-kme_341_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0774-kme_341.jpg,MSEC
15705,0,a2776-jmac_DSC1704_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2776-jmac_DSC1704_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2776-jmac_DSC1704.jpg,MSEC
15706,-1,a2776-jmac_DSC1704_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2776-jmac_DSC1704_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2776-jmac_DSC1704.jpg,MSEC
15707,-1,a2776-jmac_DSC1704_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2776-jmac_DSC1704_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2776-jmac_DSC1704.jpg,MSEC
15708,1,a2776-jmac_DSC1704_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2776-jmac_DSC1704_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2776-jmac_DSC1704.jpg,MSEC
15709,1,a2776-jmac_DSC1704_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2776-jmac_DSC1704_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2776-jmac_DSC1704.jpg,MSEC
15710,0,a1126-IMG_3302_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1126-IMG_3302_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1126-IMG_3302.jpg,MSEC
15711,-1,a1126-IMG_3302_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1126-IMG_3302_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1126-IMG_3302.jpg,MSEC
15712,-1,a1126-IMG_3302_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1126-IMG_3302_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1126-IMG_3302.jpg,MSEC
15713,1,a1126-IMG_3302_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1126-IMG_3302_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1126-IMG_3302.jpg,MSEC
15714,1,a1126-IMG_3302_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1126-IMG_3302_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1126-IMG_3302.jpg,MSEC
15715,0,a4155-WP_CRW_0237_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4155-WP_CRW_0237_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4155-WP_CRW_0237.jpg,MSEC
15716,-1,a4155-WP_CRW_0237_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4155-WP_CRW_0237_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4155-WP_CRW_0237.jpg,MSEC
15717,-1,a4155-WP_CRW_0237_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4155-WP_CRW_0237_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4155-WP_CRW_0237.jpg,MSEC
15718,1,a4155-WP_CRW_0237_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4155-WP_CRW_0237_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4155-WP_CRW_0237.jpg,MSEC
15719,1,a4155-WP_CRW_0237_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4155-WP_CRW_0237_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4155-WP_CRW_0237.jpg,MSEC
15720,0,a0999-WP_CRW_5915_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0999-WP_CRW_5915_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0999-WP_CRW_5915.jpg,MSEC
15721,-1,a0999-WP_CRW_5915_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0999-WP_CRW_5915_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0999-WP_CRW_5915.jpg,MSEC
15722,-1,a0999-WP_CRW_5915_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0999-WP_CRW_5915_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0999-WP_CRW_5915.jpg,MSEC
15723,1,a0999-WP_CRW_5915_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0999-WP_CRW_5915_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0999-WP_CRW_5915.jpg,MSEC
15724,1,a0999-WP_CRW_5915_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0999-WP_CRW_5915_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0999-WP_CRW_5915.jpg,MSEC
15725,0,a2459-_MG_7774_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2459-_MG_7774_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2459-_MG_7774.jpg,MSEC
15726,-1,a2459-_MG_7774_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2459-_MG_7774_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2459-_MG_7774.jpg,MSEC
15727,-1,a2459-_MG_7774_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2459-_MG_7774_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2459-_MG_7774.jpg,MSEC
15728,1,a2459-_MG_7774_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2459-_MG_7774_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2459-_MG_7774.jpg,MSEC
15729,1,a2459-_MG_7774_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2459-_MG_7774_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2459-_MG_7774.jpg,MSEC
15730,0,a3529-WP_CRW_0659_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3529-WP_CRW_0659_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3529-WP_CRW_0659.jpg,MSEC
